user id,test group,converted,total ads,most ads day,most ads hour
1555501,ad,False,1,Sunday,13
1225660,ad,False,20,Saturday,9
1141259,ad,False,17,Monday,18
1470011,ad,False,35,Tuesday,20
1436122,ad,False,1,Tuesday,14
1060251,ad,False,44,Monday,19
1571977,ad,False,17,Thursday,20
1073337,ad,False,85,Wednesday,18
1564471,ad,False,326,Friday,16
1459882,ad,False,23,Friday,20
904369,psa,False,4,Thursday,17
1189546,ad,False,14,Wednesday,14
1319479,ad,False,1,Wednesday,22
1325483,ad,False,33,Thursday,12
1308692,ad,False,1,Thursday,15
1112323,ad,False,6,Sunday,22
1565779,ad,False,36,Monday,11
1585329,ad,False,1,Sunday,9
1280517,ad,False,2,Friday,20
1444349,ad,False,13,Thursday,18
922517,psa,False,4,Monday,20
1050273,ad,False,2,Wednesday,11
1575250,ad,False,11,Monday,15
1433146,ad,False,3,Thursday,13
1159737,ad,False,15,Sunday,18
1258168,ad,False,24,Tuesday,8
1494901,ad,False,15,Friday,14
1617906,ad,False,2,Wednesday,18
1275047,ad,False,175,Wednesday,20
1115146,ad,False,56,Friday,9
1028423,ad,False,2,Thursday,14
1135912,ad,False,6,Monday,14
912829,psa,False,12,Wednesday,12
1194522,ad,False,4,Saturday,23
1630689,ad,False,2,Saturday,16
1069274,ad,False,65,Sunday,10
1550543,ad,False,2,Wednesday,13
1271158,ad,False,6,Tuesday,11
1010813,ad,False,2,Wednesday,23
1580188,ad,False,59,Monday,16
1381389,ad,False,6,Sunday,11
1027530,ad,False,12,Wednesday,17
902614,psa,False,31,Friday,23
1247418,ad,False,44,Monday,14
1050622,ad,False,42,Friday,8
1248927,ad,False,1,Saturday,15
1429358,ad,False,1,Friday,13
1112621,ad,False,13,Thursday,13
1054857,ad,False,3,Saturday,10
1036638,ad,False,9,Sunday,17
1169973,ad,False,11,Saturday,23
1297469,ad,False,1,Wednesday,22
1151999,ad,False,22,Saturday,22
1437984,ad,False,2,Thursday,22
1083947,ad,False,25,Sunday,11
1436635,ad,False,37,Thursday,14
1291303,ad,False,15,Tuesday,13
1509494,ad,False,1,Sunday,17
1396108,ad,False,3,Saturday,11
1548089,ad,False,335,Tuesday,19
916103,psa,False,109,Saturday,15
1203654,ad,False,2,Monday,12
1119900,ad,False,3,Wednesday,19
1135612,ad,False,18,Tuesday,15
1323257,ad,False,34,Wednesday,8
1143154,ad,True,53,Sunday,19
1470253,ad,False,22,Thursday,8
1101476,ad,False,3,Monday,18
1281596,ad,False,8,Tuesday,21
922347,psa,False,19,Thursday,13
1270773,ad,False,1,Thursday,17
1633894,ad,False,59,Friday,11
1549704,ad,False,35,Thursday,13
921653,psa,False,42,Monday,12
1104379,ad,False,14,Saturday,12
1267489,ad,False,5,Wednesday,22
1046483,ad,False,17,Monday,19
1247611,ad,False,54,Friday,12
1266702,ad,False,25,Saturday,9
1334392,ad,False,21,Friday,12
1245515,ad,False,32,Tuesday,15
1159724,ad,False,10,Friday,23
1026105,ad,False,43,Thursday,14
1450626,ad,False,1,Friday,9
1327932,ad,False,1,Saturday,11
1441362,ad,False,3,Saturday,14
1333572,ad,False,10,Wednesday,11
1449900,ad,False,8,Wednesday,10
1583943,ad,False,3,Monday,15
1523922,ad,False,4,Tuesday,21
1487554,ad,False,29,Friday,13
1227280,ad,False,18,Sunday,11
1455596,ad,False,5,Tuesday,12
1481215,ad,False,3,Monday,14
1060383,ad,False,1,Tuesday,12
1451124,ad,False,1,Wednesday,8
1583050,ad,False,4,Thursday,18
1291843,ad,False,15,Wednesday,8
1444531,ad,False,322,Wednesday,13
1345259,ad,False,1,Saturday,16
1124266,ad,False,9,Thursday,11
1213816,ad,False,63,Wednesday,13
1547058,ad,False,28,Wednesday,22
1259384,ad,False,1,Sunday,9
1631430,ad,False,5,Wednesday,18
1430507,ad,False,1,Tuesday,13
1590241,ad,False,5,Wednesday,10
1436235,ad,False,4,Monday,12
913013,psa,False,5,Tuesday,15
1178311,ad,False,23,Wednesday,2
1229986,ad,False,7,Monday,12
1328350,ad,False,2,Monday,15
1549885,ad,False,24,Thursday,16
1647154,ad,False,5,Sunday,15
908717,psa,False,31,Monday,10
1639649,ad,False,3,Tuesday,13
1389593,ad,False,9,Saturday,16
1435051,ad,False,9,Thursday,15
1533192,ad,False,10,Monday,15
1398494,ad,False,4,Sunday,21
1013806,ad,False,10,Wednesday,19
1367257,ad,False,25,Tuesday,10
1550257,ad,False,53,Saturday,17
1452668,ad,False,53,Wednesday,9
1430835,ad,False,23,Sunday,13
1237157,ad,False,6,Monday,12
1177795,ad,False,98,Friday,15
1008854,ad,False,2,Saturday,13
1167950,ad,False,37,Saturday,18
1619835,ad,False,4,Friday,8
1519561,ad,False,12,Monday,20
1253995,ad,True,25,Thursday,16
1307084,ad,False,108,Saturday,0
1629241,ad,False,2,Monday,17
1628589,ad,False,1,Tuesday,21
1153570,ad,False,26,Thursday,18
1431416,ad,False,4,Tuesday,15
1039297,ad,False,36,Friday,12
1513590,ad,False,15,Saturday,22
1338272,ad,False,45,Wednesday,21
1565078,ad,False,4,Monday,17
1332691,ad,False,8,Saturday,23
1623525,ad,False,35,Wednesday,17
1289202,ad,False,79,Tuesday,14
1046590,ad,False,14,Thursday,21
1019795,ad,False,4,Thursday,11
1025140,ad,False,1,Thursday,15
1446007,ad,False,1,Friday,0
1454242,ad,False,9,Saturday,22
1643365,ad,False,41,Tuesday,12
1492873,ad,False,278,Tuesday,9
1401832,ad,False,17,Tuesday,21
1337868,ad,True,65,Tuesday,10
1029521,ad,False,12,Sunday,11
1554931,ad,False,4,Monday,15
1525708,ad,False,22,Saturday,21
1030096,ad,False,48,Monday,18
1146396,ad,False,2,Sunday,10
1224078,ad,False,32,Monday,12
1032477,ad,False,3,Tuesday,12
1154789,ad,False,64,Thursday,11
1336424,ad,False,21,Monday,11
1164505,ad,False,11,Thursday,9
1193360,ad,False,27,Monday,18
1455449,ad,False,2,Friday,21
1292953,ad,False,52,Sunday,9
1088081,ad,False,52,Saturday,8
1093225,ad,False,4,Sunday,8
1457585,ad,False,1,Saturday,16
1603011,ad,False,23,Saturday,18
1401301,ad,False,32,Tuesday,20
1079032,ad,False,27,Wednesday,21
1243185,ad,False,3,Saturday,13
1183101,ad,False,42,Thursday,21
1320796,ad,False,27,Tuesday,13
1445303,ad,False,1,Monday,17
1498041,ad,True,51,Saturday,22
1231169,ad,False,5,Wednesday,13
1089231,ad,False,180,Tuesday,19
1310980,ad,False,13,Wednesday,11
1040302,ad,False,14,Monday,22
1495040,ad,False,8,Sunday,21
1175758,ad,False,15,Sunday,13
1072620,ad,False,48,Wednesday,13
1304473,ad,False,1,Tuesday,11
1045690,ad,False,23,Friday,19
1116835,ad,False,34,Tuesday,13
1219902,ad,False,21,Friday,22
1179979,ad,False,20,Sunday,1
1457612,ad,False,2,Friday,8
1101418,ad,False,2,Tuesday,11
1320784,ad,False,16,Saturday,13
1095700,ad,True,120,Thursday,11
1570817,ad,True,69,Wednesday,18
1476869,ad,False,17,Sunday,13
1400897,ad,False,6,Friday,23
1029007,ad,False,2,Saturday,19
1183592,ad,False,25,Monday,14
1329722,ad,False,2,Wednesday,14
1195601,ad,False,12,Wednesday,16
1424599,ad,False,5,Thursday,14
1011167,ad,False,24,Sunday,13
1245904,ad,False,5,Thursday,8
1469664,ad,False,1,Friday,21
1444686,ad,False,8,Sunday,19
1106317,ad,False,20,Sunday,15
1181460,ad,False,27,Saturday,11
1565529,ad,False,1,Thursday,11
1451586,ad,False,49,Wednesday,1
1218007,ad,False,24,Saturday,11
1400223,ad,False,1,Wednesday,21
1512414,ad,False,16,Saturday,20
1556467,ad,False,32,Thursday,13
1370295,ad,False,6,Friday,11
1532013,ad,False,5,Monday,21
1440500,ad,False,15,Friday,13
1334695,ad,False,26,Sunday,16
1307935,ad,False,3,Monday,15
1184473,ad,False,10,Sunday,17
1543864,ad,False,19,Wednesday,6
1640857,ad,False,88,Monday,0
1223328,ad,False,60,Thursday,14
1013906,ad,False,40,Saturday,14
1236458,ad,False,134,Friday,17
1304502,ad,False,1,Tuesday,11
1065455,ad,False,191,Monday,18
1029792,ad,False,1,Sunday,12
1221895,ad,False,12,Tuesday,22
1323572,ad,False,13,Tuesday,15
1371172,ad,False,49,Friday,9
1424865,ad,False,13,Saturday,20
1649209,ad,False,21,Sunday,18
1139563,ad,False,1,Monday,15
1207580,ad,False,35,Sunday,17
1330658,ad,True,140,Tuesday,17
1354237,ad,False,162,Thursday,19
1131172,ad,False,27,Thursday,13
1117890,ad,False,10,Wednesday,17
1015332,ad,True,88,Monday,17
1175594,ad,False,2,Saturday,11
1183612,ad,False,4,Wednesday,20
1567771,ad,False,30,Tuesday,14
1610678,ad,False,2,Friday,13
1051400,ad,False,1,Saturday,3
1085845,ad,False,44,Friday,16
1323852,ad,False,2,Friday,14
1486250,ad,False,34,Saturday,21
1338252,ad,False,1,Saturday,17
1619652,ad,False,1,Saturday,12
1356733,ad,False,15,Thursday,20
1472953,ad,False,1,Sunday,9
1220165,ad,False,9,Sunday,20
1288483,ad,False,10,Friday,14
1475797,ad,False,27,Wednesday,11
1293672,ad,False,17,Friday,23
1060247,ad,False,8,Thursday,11
1581430,ad,False,18,Monday,15
1278809,ad,False,8,Saturday,21
1128611,ad,False,9,Tuesday,12
1138249,ad,False,13,Friday,20
1014274,ad,False,2,Wednesday,9
1533454,ad,False,11,Sunday,13
1564048,ad,False,48,Thursday,16
923194,psa,False,18,Thursday,4
1153234,ad,False,28,Saturday,14
1017628,ad,False,12,Saturday,2
1516890,ad,False,1,Saturday,20
1587426,ad,False,2,Sunday,13
1029788,ad,False,1,Sunday,11
1121664,ad,False,80,Wednesday,12
1138814,ad,False,22,Tuesday,10
1314347,ad,False,7,Saturday,12
1198387,ad,False,22,Saturday,11
1407630,ad,False,76,Wednesday,9
1566913,ad,False,59,Saturday,9
1042721,ad,False,28,Sunday,21
1451889,ad,False,9,Tuesday,17
1032610,ad,False,1,Thursday,22
1009895,ad,False,194,Monday,15
1648613,ad,False,18,Monday,12
1344526,ad,False,1,Saturday,16
1541567,ad,False,32,Wednesday,14
1185934,ad,False,13,Saturday,10
1455869,ad,False,12,Monday,2
1140758,ad,False,1,Monday,20
1163412,ad,False,8,Monday,9
1256128,ad,False,1,Friday,10
1127986,ad,False,8,Monday,12
1205443,ad,False,21,Wednesday,21
1173184,ad,False,8,Sunday,18
1572950,ad,False,27,Saturday,16
1548310,ad,False,26,Tuesday,13
1650402,ad,False,14,Friday,17
1455953,ad,False,32,Wednesday,12
1322012,ad,False,5,Sunday,18
1115644,ad,False,5,Saturday,22
1402050,ad,False,28,Monday,18
1252621,ad,False,8,Tuesday,16
1085809,ad,False,32,Monday,12
1581771,ad,False,7,Sunday,12
1220666,ad,False,17,Sunday,11
1516566,ad,False,3,Wednesday,17
1346096,ad,False,2,Tuesday,22
1134498,ad,False,1,Wednesday,22
1072396,ad,False,17,Thursday,14
1446706,ad,False,4,Saturday,13
1616728,ad,False,8,Wednesday,17
1359452,ad,False,9,Wednesday,15
1363479,ad,False,29,Tuesday,12
1069721,ad,False,15,Friday,21
1550263,ad,False,50,Monday,11
1243561,ad,False,23,Wednesday,12
1595821,ad,False,22,Tuesday,14
1583853,ad,False,5,Friday,12
1634788,ad,False,17,Saturday,14
1607429,ad,False,5,Thursday,22
1032533,ad,False,1,Wednesday,13
1474001,ad,False,1,Monday,14
1134431,ad,False,12,Monday,22
1586075,ad,False,15,Friday,11
1180865,ad,False,27,Thursday,19
1501926,ad,False,3,Sunday,9
1553058,ad,False,44,Thursday,14
1390802,ad,False,11,Wednesday,10
921457,psa,False,50,Friday,17
1021744,ad,False,15,Thursday,18
1405468,ad,False,32,Friday,9
904407,psa,False,17,Monday,12
1642205,ad,False,8,Friday,9
1064584,ad,False,19,Tuesday,8
1432760,ad,False,1,Friday,13
1203140,ad,False,15,Wednesday,16
1110342,ad,False,18,Thursday,21
1232084,ad,False,5,Saturday,15
1546620,ad,False,17,Saturday,12
1187239,ad,False,35,Tuesday,16
1304532,ad,False,25,Tuesday,8
1384595,ad,False,5,Wednesday,10
1315958,ad,False,74,Wednesday,16
1586591,ad,False,22,Saturday,17
1103666,ad,False,58,Sunday,15
1168396,ad,False,32,Sunday,0
1411526,ad,False,1,Monday,15
1245592,ad,False,2,Saturday,20
1107172,ad,False,15,Thursday,7
1216757,ad,False,2,Wednesday,9
1075336,ad,False,58,Wednesday,13
1198611,ad,False,79,Saturday,16
1370048,ad,False,19,Saturday,14
1191383,ad,False,2,Monday,13
1052712,ad,False,43,Thursday,22
1206194,ad,False,43,Sunday,16
1415263,ad,False,7,Sunday,16
1364903,ad,False,1,Friday,13
1090031,ad,False,210,Thursday,11
1442094,ad,False,6,Tuesday,8
1414540,ad,False,11,Thursday,12
1356218,ad,False,30,Thursday,14
1224160,ad,False,1,Wednesday,22
1556763,ad,False,17,Thursday,20
907451,psa,False,3,Sunday,18
1232991,ad,False,4,Friday,8
1421183,ad,False,2,Tuesday,22
1343451,ad,False,17,Thursday,21
909409,psa,False,29,Sunday,14
1312357,ad,False,16,Thursday,14
1099460,ad,False,6,Tuesday,19
1064011,ad,False,10,Monday,20
1597961,ad,False,38,Saturday,23
1161749,ad,False,15,Friday,20
1279876,ad,False,149,Friday,11
1318746,ad,False,1,Friday,23
1412232,ad,False,15,Thursday,18
1189451,ad,False,37,Wednesday,12
913878,psa,False,35,Sunday,16
1090289,ad,False,9,Sunday,14
1396433,ad,False,2,Monday,11
1570167,ad,False,1,Friday,12
1140623,ad,False,9,Saturday,14
1005740,ad,False,1,Sunday,13
1120073,ad,False,1,Friday,10
1097449,ad,False,4,Sunday,16
1598012,ad,False,14,Sunday,12
1136348,ad,True,93,Saturday,13
1199460,ad,False,22,Sunday,21
1084525,ad,False,40,Friday,20
1009769,ad,False,13,Monday,11
1216933,ad,True,80,Sunday,16
1146837,ad,False,118,Saturday,2
1536930,ad,False,3,Wednesday,15
1419940,ad,False,26,Thursday,16
1488894,ad,False,9,Sunday,10
1447728,ad,False,18,Sunday,11
1207374,ad,False,4,Saturday,11
1586877,ad,False,9,Friday,19
1393394,ad,False,13,Wednesday,11
1227741,ad,False,1,Sunday,6
1544930,ad,True,15,Sunday,9
1126558,ad,False,4,Tuesday,14
1190803,ad,False,9,Wednesday,10
1622035,ad,False,133,Friday,21
1087920,ad,False,1,Friday,15
1169745,ad,False,5,Thursday,18
1131359,ad,False,1,Monday,21
904882,psa,False,10,Saturday,19
1568830,ad,False,11,Wednesday,15
1546610,ad,False,13,Saturday,12
1533385,ad,False,11,Thursday,10
1637821,ad,False,4,Tuesday,15
1425009,ad,False,18,Monday,21
1194256,ad,False,3,Thursday,23
1212441,ad,False,24,Thursday,19
1599683,ad,False,4,Sunday,12
1534158,ad,False,68,Wednesday,15
1001798,ad,False,8,Tuesday,11
1467623,ad,False,66,Friday,23
1100729,ad,False,53,Saturday,20
1056014,ad,False,2,Wednesday,21
1112908,ad,False,203,Thursday,8
1155382,ad,False,21,Wednesday,13
1536563,ad,False,24,Thursday,23
1119539,ad,False,15,Friday,11
1491848,ad,False,4,Tuesday,8
1514683,ad,False,25,Sunday,10
1473851,ad,False,40,Friday,14
1576793,ad,False,14,Friday,17
1045057,ad,False,8,Friday,19
1301988,ad,False,386,Sunday,19
1502363,ad,False,1,Wednesday,14
1346188,ad,False,1,Friday,11
1298797,ad,False,26,Monday,14
1383429,ad,False,452,Thursday,15
1012828,ad,False,44,Friday,16
1603114,ad,False,2,Friday,23
1593368,ad,True,68,Tuesday,19
1344918,ad,False,5,Tuesday,13
1509642,ad,False,39,Wednesday,21
1602951,ad,False,26,Thursday,19
921928,psa,False,15,Saturday,14
1016776,ad,False,13,Saturday,17
1245062,ad,False,23,Friday,20
1328900,ad,False,2,Monday,21
1046923,ad,False,23,Friday,17
1155199,ad,False,56,Thursday,15
1312696,ad,False,1,Tuesday,19
1132745,ad,False,4,Tuesday,15
1311700,ad,False,2,Saturday,10
1502338,ad,False,1,Tuesday,13
1559955,ad,False,1,Wednesday,15
1649155,ad,False,14,Tuesday,12
1491423,ad,False,188,Friday,2
1429918,ad,False,1,Thursday,7
1541614,ad,True,1,Sunday,8
1269970,ad,False,7,Tuesday,14
1587899,ad,False,1,Thursday,22
1542990,ad,False,53,Friday,9
1470246,ad,False,2,Wednesday,11
1297572,ad,False,5,Friday,7
1488282,ad,False,8,Friday,20
1081677,ad,False,18,Tuesday,22
1542536,ad,False,15,Sunday,19
1431694,ad,False,20,Wednesday,18
1598291,ad,False,14,Monday,13
1418681,ad,False,13,Tuesday,18
1166809,ad,False,8,Monday,20
1057223,ad,False,88,Sunday,14
1391406,ad,False,19,Saturday,15
1372727,ad,False,179,Saturday,7
1086515,ad,False,5,Saturday,18
1117004,ad,False,1,Friday,20
1639927,ad,False,44,Thursday,23
1553564,ad,False,36,Thursday,17
1112894,ad,False,10,Saturday,17
1407101,ad,False,3,Wednesday,21
1216687,ad,False,377,Tuesday,8
1495955,ad,False,12,Tuesday,12
1382979,ad,False,15,Saturday,11
1369709,ad,False,9,Friday,13
1213247,ad,True,301,Wednesday,15
1237662,ad,False,7,Monday,8
1286953,ad,False,26,Friday,13
900415,psa,False,24,Friday,17
1082988,ad,False,20,Friday,18
1642120,ad,False,4,Wednesday,18
912048,psa,False,8,Wednesday,22
1479358,ad,True,184,Sunday,16
1278566,ad,False,1,Tuesday,9
1242862,ad,True,401,Saturday,21
902956,psa,False,10,Sunday,1
1461391,ad,False,19,Thursday,23
1148368,ad,False,21,Thursday,17
1536371,ad,False,2,Saturday,2
1059580,ad,False,3,Monday,15
1223638,ad,False,25,Tuesday,19
1477969,ad,False,24,Friday,8
1141687,ad,False,4,Sunday,15
1479486,ad,True,43,Friday,14
1271816,ad,False,10,Wednesday,10
1080173,ad,False,12,Wednesday,17
1456841,ad,True,204,Sunday,12
1270491,ad,False,3,Wednesday,12
1060926,ad,False,1,Wednesday,22
1363322,ad,False,157,Wednesday,12
1056437,ad,False,3,Friday,14
1464791,ad,False,1,Thursday,9
1057210,ad,False,1,Thursday,11
1293424,ad,False,17,Thursday,8
1649467,ad,False,4,Friday,14
1619259,ad,False,4,Monday,12
1329939,ad,False,1,Monday,9
1593486,ad,False,18,Sunday,18
1443049,ad,False,53,Saturday,0
1474482,ad,False,39,Saturday,11
1181775,ad,False,1,Tuesday,21
1401074,ad,False,7,Tuesday,21
1329233,ad,False,4,Tuesday,14
1650072,ad,False,8,Sunday,12
1420061,ad,False,27,Thursday,13
1110209,ad,False,4,Wednesday,13
1504932,ad,False,26,Friday,21
1015668,ad,False,27,Tuesday,18
1534275,ad,False,17,Saturday,17
1217350,ad,False,12,Saturday,12
1385659,ad,False,100,Wednesday,19
1634100,ad,False,10,Monday,13
1502330,ad,False,10,Tuesday,16
1596080,ad,False,16,Friday,10
1600176,ad,False,17,Saturday,20
1589714,ad,True,283,Friday,12
1465060,ad,False,48,Sunday,21
907676,psa,False,3,Sunday,19
1459384,ad,False,122,Friday,15
1334581,ad,False,2,Friday,18
1490474,ad,False,2,Thursday,16
1311733,ad,False,24,Thursday,15
1148019,ad,False,2,Monday,14
1129111,ad,False,9,Wednesday,11
1384286,ad,False,30,Sunday,15
1583247,ad,False,55,Sunday,12
1474887,ad,False,30,Saturday,12
1401053,ad,False,18,Friday,15
1394507,ad,False,10,Friday,19
1450537,ad,False,6,Saturday,13
1181482,ad,False,2,Saturday,19
922875,psa,False,1,Tuesday,16
1478144,ad,False,5,Friday,23
1650396,ad,True,14,Thursday,9
1646184,ad,False,38,Friday,14
1276183,ad,False,18,Saturday,12
1000526,ad,False,4,Sunday,12
1582778,ad,False,72,Saturday,9
1058608,ad,False,49,Saturday,21
904256,psa,False,1,Friday,22
1396869,ad,False,4,Tuesday,12
1175149,ad,False,8,Sunday,16
1458158,ad,False,165,Monday,17
1351303,ad,False,8,Wednesday,11
1492114,ad,False,123,Friday,15
1133601,ad,False,3,Thursday,10
1572020,ad,False,16,Friday,12
1312440,ad,False,4,Friday,18
1534163,ad,False,12,Sunday,15
1492303,ad,False,4,Wednesday,19
1182946,ad,False,48,Saturday,19
1421494,ad,False,1,Wednesday,22
1463098,ad,True,86,Tuesday,18
1100049,ad,False,57,Thursday,8
1147828,ad,False,2,Monday,15
1191959,ad,False,11,Thursday,22
1515845,ad,False,1,Friday,18
1225248,ad,False,1,Friday,13
1283390,ad,False,14,Monday,16
1566876,ad,False,59,Tuesday,10
1108914,ad,False,21,Monday,19
905043,psa,True,70,Thursday,17
1119399,ad,False,15,Sunday,20
1005159,ad,False,3,Thursday,7
1377863,ad,False,3,Tuesday,6
1312915,ad,False,5,Monday,8
1383573,ad,False,1,Thursday,12
1334023,ad,False,71,Friday,13
1403632,ad,False,2,Tuesday,13
1248302,ad,False,1,Wednesday,9
1290553,ad,False,15,Thursday,18
1582409,ad,False,43,Saturday,21
1194552,ad,False,6,Tuesday,21
1543838,ad,False,72,Monday,16
1095650,ad,False,29,Friday,23
1468484,ad,True,16,Tuesday,12
1395750,ad,False,1,Thursday,22
1179517,ad,False,21,Monday,18
1141058,ad,False,3,Tuesday,1
1088187,ad,False,1,Monday,22
1249604,ad,False,94,Wednesday,10
1066057,ad,False,24,Sunday,1
1559433,ad,False,8,Wednesday,7
1537233,ad,False,4,Saturday,14
1623274,ad,False,6,Wednesday,15
1121307,ad,False,27,Saturday,10
1486527,ad,False,9,Thursday,9
1593185,ad,True,9,Saturday,8
1506424,ad,False,53,Wednesday,22
1409526,ad,False,2,Monday,10
1270082,ad,False,33,Wednesday,11
1290199,ad,False,17,Tuesday,16
1109683,ad,False,6,Monday,9
1453337,ad,False,9,Sunday,19
1296160,ad,False,3,Wednesday,18
1021229,ad,False,70,Thursday,17
1608440,ad,False,2,Thursday,13
1600090,ad,False,132,Monday,18
1315518,ad,True,44,Friday,15
1363606,ad,False,44,Monday,11
1627627,ad,False,8,Sunday,13
1449830,ad,False,4,Friday,22
913746,psa,False,32,Tuesday,13
1374633,ad,False,7,Monday,18
1555290,ad,False,4,Tuesday,12
1615466,ad,False,19,Wednesday,14
1122071,ad,False,58,Monday,9
1567988,ad,False,15,Sunday,14
1076394,ad,False,2,Tuesday,14
1282782,ad,False,8,Saturday,21
1162298,ad,False,4,Friday,13
1120504,ad,False,7,Tuesday,21
1511795,ad,False,34,Saturday,14
1417703,ad,False,33,Sunday,16
1263001,ad,False,123,Tuesday,14
1629105,ad,False,2,Wednesday,10
1514708,ad,False,1,Thursday,16
1145834,ad,False,14,Friday,19
1568620,ad,False,1,Thursday,22
1529418,ad,False,10,Tuesday,16
1405759,ad,False,10,Tuesday,11
1652748,ad,False,11,Monday,21
903999,psa,False,7,Saturday,11
1330619,ad,False,2,Monday,20
1517819,ad,False,9,Sunday,16
1071848,ad,False,7,Tuesday,11
1341087,ad,False,14,Tuesday,10
1554414,ad,False,10,Thursday,9
1323343,ad,False,17,Tuesday,7
1523586,ad,False,13,Friday,18
1083385,ad,False,17,Monday,18
1364023,ad,False,2,Friday,19
1317706,ad,False,12,Friday,13
1383478,ad,False,55,Friday,21
1579627,ad,False,2,Tuesday,18
1316612,ad,False,32,Thursday,12
1646265,ad,False,25,Friday,15
1107050,ad,False,45,Tuesday,17
1322853,ad,False,77,Saturday,20
1634957,ad,False,20,Thursday,15
1048483,ad,False,11,Sunday,16
1445125,ad,False,18,Friday,20
1391361,ad,False,1,Thursday,19
919339,psa,False,1,Saturday,22
1013088,ad,False,15,Thursday,16
1037072,ad,False,2,Thursday,16
1466872,ad,False,1,Saturday,23
1069673,ad,False,4,Sunday,22
1651052,ad,False,45,Tuesday,17
922302,psa,False,208,Wednesday,9
1157998,ad,False,2,Monday,16
1137621,ad,False,15,Thursday,19
1605124,ad,False,5,Tuesday,19
1368311,ad,False,13,Sunday,18
1084746,ad,False,10,Tuesday,10
1274942,ad,False,3,Thursday,15
1084069,ad,False,6,Friday,21
1113193,ad,False,18,Wednesday,16
1180260,ad,False,57,Wednesday,22
1161975,ad,False,2,Wednesday,17
1355959,ad,False,65,Monday,12
1320870,ad,False,12,Thursday,1
1524649,ad,True,30,Monday,21
1531455,ad,False,7,Friday,17
1200978,ad,False,8,Saturday,13
1003218,ad,False,4,Wednesday,19
1254635,ad,False,32,Friday,10
1559991,ad,False,2,Tuesday,10
1550544,ad,False,1,Monday,17
920575,psa,False,1,Tuesday,12
1451782,ad,True,59,Sunday,17
1252509,ad,False,15,Wednesday,22
1633061,ad,False,29,Sunday,8
1326752,ad,False,6,Saturday,17
1302051,ad,False,26,Thursday,15
1441482,ad,False,34,Friday,13
1614889,ad,False,35,Saturday,13
1483745,ad,False,18,Saturday,19
1613795,ad,False,2,Friday,18
